Month,Passenger ID,Passenger Group,Test group,Trips
July,804937,Medium,Control,4
July,804938,Medium,Loyalty,6
July,804939,Low,Control,3
July,804940,High,Loyalty,12
July,804941,Low,Control,2
July,804942,Medium,Loyalty,6
July,804943,Low,Control,0
July,804944,Low,Loyalty,1
July,804945,Low,Control,1
July,804946,Low,Loyalty,1
July,804947,Medium,Control,4
July,804948,Low,Loyalty,3
July,804949,Medium,Control,4
July,804950,Medium,Loyalty,4
July,804951,Low,Control,2
July,804952,Medium,Loyalty,5
July,804953,Medium,Control,4
July,804954,Low,Loyalty,1
July,804955,Medium,Control,6
July,804956,Medium,Loyalty,5
July,804957,Medium,Control,5
July,804958,High,Loyalty,11
July,804959,Medium,Control,5
July,804960,Low,Loyalty,1
July,804961,Low,Control,0
July,804962,Low,Loyalty,1
July,804963,Low,Control,0
July,804964,Low,Loyalty,0
July,804965,Medium,Control,6
July,804966,Medium,Loyalty,5
July,804967,Medium,Control,5
July,804968,Low,Loyalty,2
July,804969,Medium,Control,6
July,804970,Medium,Loyalty,4
July,804971,Medium,Control,4
July,804972,Low,Loyalty,0
July,804973,Medium,Control,5
July,804974,Medium,Loyalty,6
July,804975,Low,Control,0
July,804976,Medium,Loyalty,6
July,804977,Low,Control,0
July,804978,Medium,Loyalty,4
July,804979,Low,Control,2
July,804980,Medium,Loyalty,4
July,804981,High,Control,7
July,804982,High,Loyalty,8
July,804983,Medium,Control,5
July,804984,Low,Loyalty,3
July,804985,Medium,Control,6
July,804986,Low,Loyalty,1
July,804987,Medium,Control,4
July,804988,High,Loyalty,13
July,804989,High,Control,8
July,804990,High,Loyalty,11
July,804991,Medium,Control,5
July,804992,Medium,Loyalty,4
July,804993,Low,Control,3
July,804994,Medium,Loyalty,4
July,804995,Medium,Control,4
July,804996,Medium,Loyalty,6
July,804997,High,Control,7
July,804998,Medium,Loyalty,6
July,804999,Medium,Control,6
July,805000,Medium,Loyalty,6
July,805001,Medium,Control,6
July,805002,Low,Loyalty,2
July,805003,Low,Control,1
July,805004,Low,Loyalty,2
July,805005,Medium,Control,6
July,805006,Medium,Loyalty,6
July,805007,Low,Control,0
July,805008,Medium,Loyalty,6
July,805009,Medium,Control,6
July,805010,Low,Loyalty,0
July,805011,Medium,Control,5
July,805012,Medium,Loyalty,4
July,805013,High,Control,12
July,805014,Low,Loyalty,1
July,805015,High,Control,13
July,805016,Medium,Loyalty,6
July,805017,Medium,Control,4
July,805018,Medium,Loyalty,5
July,805019,Low,Control,3
July,805020,Medium,Loyalty,5
July,805021,Low,Control,2
July,805022,Low,Loyalty,1
July,805023,Low,Control,1
July,805024,Medium,Loyalty,5
July,805025,Medium,Control,4
July,805026,High,Loyalty,10
July,805027,Low,Control,2
July,805028,Low,Loyalty,3
July,805029,Medium,Control,6
July,805030,Low,Loyalty,3
July,805031,Low,Control,2
July,805032,Medium,Loyalty,5
July,805033,Low,Control,2
July,805034,Medium,Loyalty,6
July,805035,High,Control,13
July,805036,Medium,Loyalty,4
July,805037,Low,Control,1
July,805038,Medium,Loyalty,5
July,805039,Low,Control,2
July,805040,High,Loyalty,10
July,805041,Medium,Control,4
July,805042,Medium,Loyalty,4
July,805043,Low,Control,2
July,805044,Medium,Loyalty,4
July,805045,Low,Control,0
July,805046,Medium,Loyalty,4
July,805047,High,Control,11
July,805048,Medium,Loyalty,6
July,805049,Low,Control,0
July,805050,Medium,Loyalty,5
July,805051,Low,Control,1
July,805052,Low,Loyalty,3
July,805053,Medium,Control,4
July,805054,Medium,Loyalty,6
July,805055,Low,Control,0
July,805056,Medium,Loyalty,4
July,805057,Medium,Control,6
July,805058,High,Loyalty,7
July,805059,Low,Control,2
July,805060,Medium,Loyalty,5
July,805061,Medium,Control,5
July,805062,Low,Loyalty,1
July,805063,Medium,Control,5
July,805064,Low,Loyalty,1
July,805065,Medium,Control,4
July,805066,High,Loyalty,10
July,805067,Medium,Control,4
July,805068,Medium,Loyalty,4
July,805069,Medium,Control,6
July,805070,High,Loyalty,10
July,805071,Low,Control,0
July,805072,Medium,Loyalty,6
July,805073,Low,Control,3
July,805074,High,Loyalty,9
July,805075,Medium,Control,5
July,805076,Low,Loyalty,1
July,805077,Medium,Control,6
July,805078,High,Loyalty,9
July,805079,Low,Control,2
July,805080,High,Loyalty,9
July,805081,Low,Control,3
July,805082,Medium,Loyalty,4
July,805083,Medium,Control,4
July,805084,Medium,Loyalty,6
July,805085,Low,Control,0
July,805086,High,Loyalty,7
July,805087,Low,Control,3
July,805088,Low,Loyalty,1
July,805089,Medium,Control,5
July,805090,High,Loyalty,14
July,805091,Low,Control,2
July,805092,Low,Loyalty,0
July,805093,Medium,Control,6
July,805094,Medium,Loyalty,5
July,805095,Low,Control,3
July,805096,Low,Loyalty,1
July,805097,Low,Control,0
July,805098,Medium,Loyalty,4
July,805099,Medium,Control,5
July,805100,Low,Loyalty,2
July,805101,Medium,Control,5
July,805102,Low,Loyalty,1
July,805103,Medium,Control,5
July,805104,Medium,Loyalty,5
July,805105,Low,Control,0
July,805106,Medium,Loyalty,4
July,805107,High,Control,13
July,805108,Medium,Loyalty,5
July,805109,Low,Control,0
July,805110,Low,Loyalty,0
July,805111,Low,Control,1
July,805112,High,Loyalty,9
July,805113,Low,Control,3
July,805114,Medium,Loyalty,4
July,805115,Low,Control,2
July,805116,Medium,Loyalty,5
July,805117,Low,Control,3
July,805118,Medium,Loyalty,4
July,805119,Medium,Control,4
July,805120,Medium,Loyalty,6
July,805121,Low,Control,3
July,805122,Medium,Loyalty,6
July,805123,Low,Control,1
July,805124,Medium,Loyalty,4
July,805125,Medium,Control,4
July,805126,Low,Loyalty,2
July,805127,Medium,Control,6
July,805128,Medium,Loyalty,6
July,805129,Medium,Control,5
July,805130,Low,Loyalty,0
July,805131,Low,Control,1
July,805132,High,Loyalty,11
July,805133,Medium,Control,6
July,805134,Low,Loyalty,0
July,805135,High,Control,9
July,805136,Low,Loyalty,3
July,805137,Low,Control,2
July,805138,Low,Loyalty,3
July,805139,High,Control,12
July,805140,Medium,Loyalty,4
July,805141,Medium,Control,6
July,805142,High,Loyalty,9
July,805143,Low,Control,0
July,805144,Low,Loyalty,0
July,805145,Low,Control,0
July,805146,High,Loyalty,13
July,805147,Low,Control,0
July,805148,High,Loyalty,11
July,805149,Low,Control,0
July,805150,Low,Loyalty,2
July,805151,Medium,Control,4
July,805152,Medium,Loyalty,6
July,805153,Low,Control,1
July,805154,Low,Loyalty,2
July,805155,Low,Control,0
July,805156,Low,Loyalty,3
July,805157,Medium,Control,4
July,805158,Low,Loyalty,1
July,805159,Medium,Control,5
July,805160,Low,Loyalty,1
July,805161,Low,Control,0
July,805162,Low,Loyalty,1
July,805163,Medium,Control,4
July,805164,Medium,Loyalty,6
July,805165,Medium,Control,4
July,805166,Medium,Loyalty,5
July,805167,High,Control,7
July,805168,Low,Loyalty,3
July,805169,Low,Control,1
July,805170,Medium,Loyalty,5
July,805171,Medium,Control,5
July,805172,Low,Loyalty,1
July,805173,High,Control,8
July,805174,Low,Loyalty,0
July,805175,Low,Control,0
July,805176,Low,Loyalty,1
July,805177,Low,Control,2
July,805178,Low,Loyalty,0
July,805179,Medium,Control,6
July,805180,Medium,Loyalty,4
July,805181,Low,Control,0
July,805182,High,Loyalty,12
July,805183,High,Control,14
July,805184,Medium,Loyalty,5
July,805185,Medium,Control,6
July,805186,Low,Loyalty,3
July,805187,Low,Control,1
July,805188,High,Loyalty,9
July,805189,Medium,Control,4
July,805190,Low,Loyalty,1
July,805191,Medium,Control,4
July,805192,Medium,Loyalty,4
July,805193,Medium,Control,5
July,805194,Medium,Loyalty,6
July,805195,Medium,Control,5
July,805196,Low,Loyalty,3
July,805197,Medium,Control,5
July,805198,High,Loyalty,14
July,805199,High,Control,11
July,805200,High,Loyalty,9
July,805201,Low,Control,1
July,805202,Medium,Loyalty,5
July,805203,Medium,Control,6
July,805204,Medium,Loyalty,6
July,805205,Medium,Control,5
July,805206,Medium,Loyalty,6
July,805207,Low,Control,1
July,805208,Low,Loyalty,3
July,805209,Medium,Control,6
July,805210,Low,Loyalty,2
July,805211,Medium,Control,5
July,805212,Medium,Loyalty,5
July,805213,Medium,Control,6
July,805214,High,Loyalty,12
July,805215,Medium,Control,6
July,805216,Medium,Loyalty,4
July,805217,Low,Control,2
July,805218,Low,Loyalty,0
July,805219,Medium,Control,5
July,805220,Medium,Loyalty,4
July,805221,Medium,Control,6
July,805222,Low,Loyalty,1
July,805223,Low,Control,3
July,805224,Medium,Loyalty,4
July,805225,Low,Control,2
July,805226,Medium,Loyalty,4
July,805227,Medium,Control,4
July,805228,Low,Loyalty,2
July,805229,Low,Control,3
July,805230,High,Loyalty,10
July,805231,Medium,Control,4
July,805232,Medium,Loyalty,5
July,805233,Medium,Control,6
July,805234,Medium,Loyalty,5
July,805235,Low,Control,1
July,805236,Low,Loyalty,3
July,805237,Low,Control,2
July,805238,Medium,Loyalty,4
July,805239,Medium,Control,6
July,805240,Medium,Loyalty,4
July,805241,Medium,Control,4
July,805242,High,Loyalty,9
July,805243,Medium,Control,4
July,805244,Medium,Loyalty,6
July,805245,High,Control,9
July,805246,Medium,Loyalty,5
July,805247,Medium,Control,6
July,805248,Medium,Loyalty,4
July,805249,Medium,Control,4
July,805250,Medium,Loyalty,5
July,805251,High,Control,8
July,805252,Low,Loyalty,0
July,805253,Low,Control,0
July,805254,Medium,Loyalty,6
July,805255,Low,Control,2
July,805256,Medium,Loyalty,4
July,805257,Medium,Control,4
July,805258,Medium,Loyalty,6
July,805259,Medium,Control,4
July,805260,Low,Loyalty,1
July,805261,Low,Control,2
July,805262,Medium,Loyalty,4
July,805263,High,Control,12
July,805264,Medium,Loyalty,5
July,805265,Medium,Control,4
July,805266,Low,Loyalty,0
July,805267,Low,Control,2
July,805268,Medium,Loyalty,5
July,805269,Medium,Control,4
July,805270,Low,Loyalty,0
July,805271,Low,Control,3
July,805272,Medium,Loyalty,6
July,805273,High,Control,12
July,805274,High,Loyalty,14
July,805275,Medium,Control,4
July,805276,Medium,Loyalty,4
July,805277,Medium,Control,6
July,805278,Low,Loyalty,0
July,805279,Low,Control,0
July,805280,Low,Loyalty,2
July,805281,Medium,Control,4
July,805282,Medium,Loyalty,5
July,805283,Medium,Control,5
July,805284,Low,Loyalty,3
July,805285,Medium,Control,4
July,805286,Low,Loyalty,3
July,805287,Low,Control,3
July,805288,Medium,Loyalty,4
July,805289,Low,Control,3
July,805290,Medium,Loyalty,4
July,805291,High,Control,8
July,805292,Medium,Loyalty,5
July,805293,Low,Control,1
July,805294,Medium,Loyalty,6
July,805295,Medium,Control,5
July,805296,Low,Loyalty,0
July,805297,Medium,Control,4
July,805298,Medium,Loyalty,5
July,805299,Medium,Control,6
July,805300,Medium,Loyalty,6
July,805301,High,Control,13
July,805302,Low,Loyalty,2
July,805303,Low,Control,1
July,805304,Medium,Loyalty,4
July,805305,Low,Control,0
July,805306,Low,Loyalty,0
July,805307,High,Control,9
July,805308,Low,Loyalty,2
July,805309,Low,Control,3
July,805310,Medium,Loyalty,6
July,805311,High,Control,14
July,805312,Low,Loyalty,1
July,805313,Low,Control,2
July,805314,Low,Loyalty,0
July,805315,Low,Control,0
July,805316,High,Loyalty,13
July,805317,Low,Control,0
July,805318,Medium,Loyalty,5
July,805319,Low,Control,0
July,805320,Medium,Loyalty,6
July,805321,Low,Control,0
July,805322,High,Loyalty,11
July,805323,Low,Control,2
July,805324,High,Loyalty,8
July,805325,Medium,Control,6
July,805326,Low,Loyalty,2
July,805327,Medium,Control,6
July,805328,Low,Loyalty,2
July,805329,Medium,Control,5
July,805330,Medium,Loyalty,5
July,805331,Low,Control,3
July,805332,High,Loyalty,9
July,805333,Low,Control,3
July,805334,Low,Loyalty,1
July,805335,Low,Control,3
July,805336,Low,Loyalty,1
July,805337,Medium,Control,4
July,805338,Medium,Loyalty,6
July,805339,Medium,Control,4
July,805340,High,Loyalty,8
July,805341,Medium,Control,4
July,805342,Medium,Loyalty,5
July,805343,Low,Control,1
July,805344,Medium,Loyalty,6
July,805345,High,Control,7
July,805346,Low,Loyalty,0
July,805347,High,Control,13
July,805348,High,Loyalty,12
July,805349,Medium,Control,4
July,805350,Low,Loyalty,3
July,805351,Low,Control,2
July,805352,High,Loyalty,14
July,805353,Medium,Control,6
July,805354,Low,Loyalty,3
July,805355,Low,Control,2
July,805356,High,Loyalty,10
July,805357,Medium,Control,4
July,805358,Low,Loyalty,2
July,805359,Low,Control,2
July,805360,Medium,Loyalty,6
July,805361,Medium,Control,4
July,805362,Medium,Loyalty,5
July,805363,Low,Control,1
July,805364,Medium,Loyalty,5
July,805365,Medium,Control,6
July,805366,Medium,Loyalty,5
July,805367,Low,Control,3
July,805368,Medium,Loyalty,6
July,805369,Low,Control,0
July,805370,Low,Loyalty,1
July,805371,Low,Control,0
July,805372,High,Loyalty,12
July,805373,Low,Control,1
July,805374,Low,Loyalty,1
July,805375,Low,Control,2
July,805376,High,Loyalty,10
July,805377,Low,Control,2
July,805378,Low,Loyalty,2
July,805379,High,Control,10
July,805380,Medium,Loyalty,5
July,805381,Medium,Control,6
July,805382,Medium,Loyalty,6
July,805383,Medium,Control,6
July,805384,Low,Loyalty,0
July,805385,Medium,Control,5
July,805386,High,Loyalty,8
July,805387,Medium,Control,4
July,805388,High,Loyalty,14
July,805389,Low,Control,0
July,805390,Medium,Loyalty,5
July,805391,High,Control,8
July,805392,Medium,Loyalty,5
July,805393,Medium,Control,4
July,805394,Medium,Loyalty,5
July,805395,High,Control,13
July,805396,Low,Loyalty,1
July,805397,Low,Control,0
July,805398,Low,Loyalty,2
July,805399,Medium,Control,4
July,805400,Low,Loyalty,1
July,805401,Medium,Control,5
July,805402,Medium,Loyalty,6
July,805403,Low,Control,3
July,805404,Medium,Loyalty,4
July,805405,Low,Control,0
July,805406,Medium,Loyalty,6
July,805407,Medium,Control,6
July,805408,Medium,Loyalty,5
July,805409,Low,Control,2
July,805410,Medium,Loyalty,6
July,805411,Low,Control,2
July,805412,Low,Loyalty,0
July,805413,Low,Control,0
July,805414,Medium,Loyalty,5
July,805415,Low,Control,2
July,805416,High,Loyalty,7
July,805417,Medium,Control,4
July,805418,Medium,Loyalty,6
July,805419,Medium,Control,5
July,805420,Medium,Loyalty,6
July,805421,Low,Control,2
July,805422,Low,Loyalty,1
July,805423,Medium,Control,5
July,805424,Medium,Loyalty,4
July,805425,High,Control,8
July,805426,Medium,Loyalty,6
July,805427,Low,Control,3
July,805428,Low,Loyalty,1
July,805429,Low,Control,1
July,805430,High,Loyalty,7
July,805431,Medium,Control,6
July,805432,Low,Loyalty,0
July,805433,Medium,Control,6
July,805434,Medium,Loyalty,5
July,805435,Low,Control,3
July,805436,Medium,Loyalty,6
July,805437,Medium,Control,4
July,805438,Low,Loyalty,1
July,805439,High,Control,11
July,805440,Low,Loyalty,0
July,805441,Low,Control,0
July,805442,Medium,Loyalty,6
July,805443,Medium,Control,4
July,805444,High,Loyalty,11
July,805445,Medium,Control,4
July,805446,Low,Loyalty,3
July,805447,High,Control,14
July,805448,Medium,Loyalty,6
July,805449,Low,Control,3
July,805450,Low,Loyalty,3
July,805451,Medium,Control,5
July,805452,Low,Loyalty,1
July,805453,Medium,Control,4
July,805454,Medium,Loyalty,5
July,805455,Medium,Control,5
July,805456,Medium,Loyalty,6
July,805457,Low,Control,0
July,805458,Low,Loyalty,3
July,805459,Medium,Control,4
July,805460,Medium,Loyalty,6
July,805461,Low,Control,0
July,805462,Low,Loyalty,1
July,805463,Medium,Control,4
July,805464,Medium,Loyalty,6
July,805465,Medium,Control,5
July,805466,Low,Loyalty,1
July,805467,Medium,Control,4
July,805468,High,Loyalty,14
July,805469,Low,Control,3
July,805470,Medium,Loyalty,6
July,805471,Medium,Control,4
July,805472,Medium,Loyalty,4
July,805473,Low,Control,1
July,805474,Low,Loyalty,1
July,805475,Medium,Control,5
July,805476,Medium,Loyalty,6
July,805477,Low,Control,0
July,805478,Low,Loyalty,1
July,805479,Medium,Control,6
July,805480,Low,Loyalty,2
July,805481,Medium,Control,6
July,805482,Medium,Loyalty,6
July,805483,Medium,Control,4
July,805484,Low,Loyalty,0
July,805485,Medium,Control,6
July,805486,High,Loyalty,12
July,805487,Medium,Control,5
July,805488,Medium,Loyalty,5
July,805489,Medium,Control,6
July,805490,Medium,Loyalty,5
July,805491,Medium,Control,6
July,805492,Low,Loyalty,3
July,805493,Medium,Control,4
July,805494,Low,Loyalty,0
July,805495,Low,Control,1
July,805496,Medium,Loyalty,5
July,805497,Medium,Control,5
July,805498,Low,Loyalty,3
July,805499,Low,Control,2
July,805500,Medium,Loyalty,4
July,805501,Low,Control,0
July,805502,Medium,Loyalty,4
July,805503,Medium,Control,4
July,805504,High,Loyalty,10
July,805505,Medium,Control,4
July,805506,High,Loyalty,7
July,805507,Medium,Control,6
July,805508,Medium,Loyalty,5
July,805509,Medium,Control,6
July,805510,Low,Loyalty,1
July,805511,Medium,Control,6
July,805512,Low,Loyalty,0
July,805513,Medium,Control,4
July,805514,Low,Loyalty,3
July,805515,High,Control,13
July,805516,Low,Loyalty,0
July,805517,High,Control,9
July,805518,High,Loyalty,11
July,805519,Medium,Control,6
July,805520,Medium,Loyalty,6
July,805521,Medium,Control,6
July,805522,Medium,Loyalty,6
July,805523,Low,Control,1
July,805524,Low,Loyalty,0
July,805525,Low,Control,3
July,805526,Medium,Loyalty,6
July,805527,Medium,Control,4
July,805528,Low,Loyalty,1
July,805529,High,Control,8
July,805530,Medium,Loyalty,4
July,805531,High,Control,13
July,805532,Low,Loyalty,2
July,805533,Low,Control,0
July,805534,Medium,Loyalty,5
July,805535,Low,Control,1
July,805536,Medium,Loyalty,5
July,805537,High,Control,11
July,805538,High,Loyalty,10
July,805539,High,Control,10
July,805540,Low,Loyalty,1
July,805541,Low,Control,1
July,805542,Medium,Loyalty,6
July,805543,Medium,Control,4
July,805544,Medium,Loyalty,5
July,805545,Low,Control,1
July,805546,Medium,Loyalty,6
July,805547,Low,Control,3
July,805548,Medium,Loyalty,5
July,805549,Medium,Control,5
July,805550,Medium,Loyalty,6
July,805551,Medium,Control,6
July,805552,Low,Loyalty,0
July,805553,High,Control,8
July,805554,Medium,Loyalty,5
July,805555,Medium,Control,4
July,805556,Medium,Loyalty,6
July,805557,Medium,Control,5
July,805558,Low,Loyalty,1
July,805559,Medium,Control,6
July,805560,Medium,Loyalty,5
July,805561,Low,Control,0
July,805562,Medium,Loyalty,6
July,805563,Low,Control,1
July,805564,Medium,Loyalty,6
July,805565,High,Control,14
